"기업체수","행정구역시도코드","산업대분류코드","산업중분류코드","산업소분류코드","산업세분류코드","산업세세분류코드","운수업_산업분류코드","운수업_업종구분코드","자본금","종사자수_조사_총소계","매출총액"
1,11,H,51,1,0,0,51100,24,0,13,107532
1,11,H,51,1,0,0,51100,24,0,17,10836
1,11,H,51,1,0,0,51100,24,0,2,10000
1,11,H,51,1,0,0,51100,24,0,2,366
1,11,H,51,1,0,0,51100,24,0,2,4271
1,11,H,51,1,0,0,51100,24,0,21,101618
1,11,H,51,1,0,0,51100,24,0,22,56156
1,11,H,51,1,0,0,51100,24,0,3,117699
1,11,H,51,1,0,0,51100,24,0,34,10016
1,11,H,51,1,0,0,51100,24,0,36,157837
1,11,H,51,1,0,0,51100,24,0,7,3
1,11,H,51,1,0,0,51100,24,0,91,8700
1,11,H,51,1,0,0,51100,24,111120,11,122582
1,11,H,51,1,0,0,51100,24,113654,498,41
1,11,H,51,1,0,0,51100,24,122036,32,1425
1,11,H,51,1,0,0,51100,24,146833,356,53171
1,11,H,51,1,0,0,51100,24,1846657,11843,4651593
1,11,H,51,1,0,0,51100,24,23963,17,109558
1,11,H,51,1,0,0,51100,24,2773,39,69632
1,11,H,51,1,0,0,51100,24,371230,222,3867
1,11,H,51,1,0,0,51100,24,372059,7852,2216252
1,11,H,51,1,0,0,51100,24,491,11,1502
1,11,H,51,1,0,0,51100,24,52200,1758,591054
1,11,H,51,1,0,0,51100,24,53795,1,4539
1,11,H,51,1,0,0,51100,24,68352,10,9717
1,11,H,51,1,0,0,51100,24,922,22,146786
1,11,H,51,1,0,0,51100,24,96089,1928,524372
1,11,H,51,2,0,0,51200,25,,5,278384
1,11,H,51,2,0,0,51200,25,-64588,8,22643
1,11,H,51,2,0,0,51200,25,0,11,34000
1,11,H,51,2,0,0,51200,25,0,9,89621
1,11,H,51,2,0,0,51200,25,1000,13,3058
1,11,H,51,2,0,0,51200,25,1700,31,7356
1,11,H,51,2,0,0,51200,25,1846657,5364,8254018
1,11,H,51,2,0,0,51200,25,2000,60,11869
1,11,H,51,2,0,0,51200,25,3092,1,0
1,11,H,51,2,0,0,51200,25,36226,17,136460
1,11,H,51,2,0,0,51200,25,372059,1264,2989100
1,11,H,51,2,0,0,51200,25,450,2,2164
1,11,H,51,2,0,0,51200,25,52200,15,2374
1,11,H,51,2,0,0,51200,25,623,12,178883
1,11,H,51,2,0,0,51200,25,96089,5,2567
1,11,H,52,1,0,1,52101,26,,1,146
1,11,H,52,1,0,1,52101,26,,1,37
1,11,H,52,1,0,1,52101,26,,2,130
1,11,H,52,1,0,1,52101,26,,3,0
1,11,H,52,1,0,1,52101,26,,3,418
1,11,H,52,1,0,1,52101,26,,5,1140
1,11,H,52,1,0,1,52101,26,,5,211
1,11,H,52,1,0,1,52101,26,,68,65417
1,11,H,52,1,0,1,52101,26,10,1,208
1,11,H,52,1,0,1,52101,26,114062,940,1256998
1,11,H,52,1,0,1,52101,26,1210,23,7048
1,11,H,52,1,0,1,52101,26,1486,47,11327
1,11,H,52,1,0,1,52101,26,150,2,460
1,11,H,52,1,0,1,52101,26,150,8,656
1,11,H,52,1,0,1,52101,26,15000,151,206261
1,11,H,52,1,0,1,52101,26,15247,4,2857
1,11,H,52,1,0,1,52101,26,1553,12,3189
1,11,H,52,1,0,1,52101,26,15832,32,90224
1,11,H,52,1,0,1,52101,26,170860,739,1262640
1,11,H,52,1,0,1,52101,26,200,28,3944
1,11,H,52,1,0,1,52101,26,200,4,712
1,11,H,52,1,0,1,52101,26,2000,12,39067
1,11,H,52,1,0,1,52101,26,210026,1470,427004
1,11,H,52,1,0,1,52101,26,27200,68,42498
1,11,H,52,1,0,1,52101,26,300,14,914
1,11,H,52,1,0,1,52101,26,300,2,654
1,11,H,52,1,0,1,52101,26,300,31,33760
1,11,H,52,1,0,1,52101,26,300,4,1000
1,11,H,52,1,0,1,52101,26,300,7,560
1,11,H,52,1,0,1,52101,26,300,8,4149
1,11,H,52,1,0,1,52101,26,3000,1,5228
1,11,H,52,1,0,1,52101,26,41,5,1711
1,11,H,52,1,0,1,52101,26,450,2,129
1,11,H,52,1,0,1,52101,26,50,25,4651
1,11,H,52,1,0,1,52101,26,50,4,4984
1,11,H,52,1,0,1,52101,26,500,10,9406
1,11,H,52,1,0,1,52101,26,500,12,1917
1,11,H,52,1,0,1,52101,26,500,13,8889
1,11,H,52,1,0,1,52101,26,500,208,73887
1,11,H,52,1,0,1,52101,26,500,23,5100
1,11,H,52,1,0,1,52101,26,500,55,21026
1,11,H,52,1,0,1,52101,26,5000,45,44113
1,11,H,52,1,0,1,52101,26,52600,4,4091
1,11,H,52,1,0,1,52101,26,557,54,12437
1,11,H,52,1,0,1,52101,26,568,6,2058
1,11,H,52,1,0,1,52101,26,574,167,28300
1,11,H,52,1,0,1,52101,26,600,9,796
1,11,H,52,1,0,1,52101,26,6000,184,334715
1,11,H,52,1,0,1,52101,26,74738,15,21720
1,11,H,52,1,0,2,52102,27,,1,244
1,11,H,52,1,0,2,52102,27,,1,42
1,11,H,52,1,0,2,52102,27,,16,2509
1,11,H,52,1,0,2,52102,27,,17,1319
1,11,H,52,1,0,2,52102,27,,2,75
1,11,H,52,1,0,2,52102,27,,3,72
1,11,H,52,1,0,2,52102,27,,4,300
1,11,H,52,1,0,2,52102,27,,4,797
1,11,H,52,1,0,2,52102,27,10,3,0
1,11,H,52,1,0,2,52102,27,1005,7,271
1,11,H,52,1,0,2,52102,27,210026,626,182131
1,11,H,52,1,0,2,52102,27,50,4,655
1,11,H,52,1,0,2,52102,27,500,13,2026
1,11,H,52,1,0,2,52102,27,557,81,18656
1,11,H,52,1,0,2,52102,27,72,113,94954
1,11,H,52,1,0,2,52102,27,900,33,2783
1,11,H,52,1,0,3,52103,28,,1,34
1,11,H,52,1,0,3,52103,28,,5,550
1,11,H,52,1,0,3,52103,28,,6,601
1,11,H,52,1,0,3,52103,28,3657440,343,41098
1,11,H,52,1,0,3,52103,28,74738,23,8207
1,11,H,52,1,0,4,52104,29,1000,86,24986
1,11,H,52,1,0,4,52104,29,1340,14,1853
1,11,H,52,1,0,4,52104,29,502,15,1576
1,11,H,52,1,0,4,52104,29,7440,47,11710
1,11,H,52,1,0,4,52104,29,9500,59,18150
1,11,H,52,1,0,4,52104,29,9500,59,26653
1,11,H,52,1,0,9,52109,30,,3,52
1,11,H,52,1,0,9,52109,30,100,10,24069
1,11,H,52,1,0,9,52109,30,100,19,3052
1,11,H,52,1,0,9,52109,30,600,3,482
1,11,H,52,9,1,1,52911,31,100,75,3206
1,11,H,52,9,1,1,52911,31,150,2,12
1,11,H,52,9,1,1,52911,31,1500,113,4995
1,11,H,52,9,1,1,52911,31,500,391,43035
1,11,H,52,9,1,1,52911,31,830,455,30869
1,11,H,52,9,1,2,52912,32,100,84,5411
1,11,H,52,9,1,2,52912,32,10060,20,1533
1,11,H,52,9,1,2,52912,32,200,107,7670
1,11,H,52,9,1,2,52912,32,2500,28,7857
1,11,H,52,9,1,2,52912,32,300,5,5378
1,11,H,52,9,1,2,52912,32,3000,4,6319
1,11,H,52,9,1,2,52912,32,300000,9,27497
1,11,H,52,9,1,2,52912,32,38366,10,16821
1,11,H,52,9,1,3,52913,33,1193,20,36
1,11,H,52,9,1,3,52913,33,2000,29,23947
1,11,H,52,9,1,3,52913,33,300,179,20556
1,11,H,52,9,1,3,52913,33,30200,30,36525
1,11,H,52,9,1,4,52914,34,,102,51331
1,11,H,52,9,1,4,52914,34,,106,5677
1,11,H,52,9,1,4,52914,34,,127,7471
1,11,H,52,9,1,4,52914,34,,6,3276
1,11,H,52,9,1,4,52914,34,11600,8,23431
1,11,H,52,9,1,4,52914,34,133444,9,0
1,11,H,52,9,1,4,52914,34,178700,9,79488
1,11,H,52,9,1,4,52914,34,26435,70,14262
1,11,H,52,9,1,4,52914,34,85118,8,37381
1,11,H,52,9,1,4,52914,34,95600,8,37243
1,11,H,52,9,1,5,52915,35,,33,2972
1,11,H,52,9,1,5,52915,35,,34,3750
1,11,H,52,9,1,5,52915,35,,40,2960
1,11,H,52,9,1,5,52915,35,,48,2567
1,11,H,52,9,1,5,52915,35,,49,10538
1,11,H,52,9,1,5,52915,35,,81,5200
1,11,H,52,9,1,5,52915,35,23000,208,71615
1,11,H,52,9,1,5,52915,35,300,9,3558
1,11,H,52,9,1,5,52915,35,50,54,2643
1,11,H,52,9,1,5,52915,35,616,81,15890
1,11,H,52,9,1,5,52915,35,700,69,4559
1,11,H,52,9,1,5,52915,35,7154,176,33378
1,11,H,52,9,1,5,52915,35,900,53,6915
1,11,H,52,9,1,9,52919,36,,1,13
1,11,H,52,9,1,9,52919,36,,1,200
1,11,H,52,9,1,9,52919,36,,1,23
1,11,H,52,9,1,9,52919,36,,1,36
1,11,H,52,9,1,9,52919,36,,1,80
1,11,H,52,9,1,9,52919,36,,1,96
1,11,H,52,9,1,9,52919,36,,2,127
1,11,H,52,9,1,9,52919,36,,2,133
1,11,H,52,9,1,9,52919,36,,3,156
1,11,H,52,9,1,9,52919,36,,3,195
1,11,H,52,9,1,9,52919,36,,3,500
1,11,H,52,9,1,9,52919,36,,4,500
1,11,H,52,9,1,9,52919,36,,5,1970
1,11,H,52,9,1,9,52919,36,,5,250
1,11,H,52,9,1,9,52919,36,,9,120
1,11,H,52,9,1,9,52919,36,1,2,511
1,11,H,52,9,1,9,52919,36,10,132,5300
1,11,H,52,9,1,9,52919,36,10,2,150
1,11,H,52,9,1,9,52919,36,10,20,5997
1,11,H,52,9,1,9,52919,36,10,3,65
1,11,H,52,9,1,9,52919,36,10,4,194
1,11,H,52,9,1,9,52919,36,100,2,0
1,11,H,52,9,1,9,52919,36,100,5,2744
1,11,H,52,9,1,9,52919,36,100,9,5399
1,11,H,52,9,1,9,52919,36,20,6,2179
1,11,H,52,9,1,9,52919,36,50,1,1113
1,11,H,52,9,1,9,52919,36,50,1,15
1,11,H,52,9,1,9,52919,36,50,6,164
1,11,H,52,9,1,9,52919,36,50,9,6372
1,11,H,52,9,1,9,52919,36,60,7,383
*,11,*,52,9,2,1,*****,**,*,**,*****
1,11,H,52,9,2,9,52929,38,,1,635
1,11,H,52,9,2,9,52929,38,,2,79
1,11,H,52,9,2,9,52929,38,100,19,2107
1,11,H,52,9,2,9,52929,38,100,2,310
1,11,H,52,9,2,9,52929,38,100,2,351
1,11,H,52,9,2,9,52929,38,100,7,10977
1,11,H,52,9,2,9,52929,38,1040,6,23903
1,11,H,52,9,2,9,52929,38,20,2,3032
1,11,H,52,9,2,9,52929,38,20,2,583
1,11,H,52,9,2,9,52929,38,20,4,807
1,11,H,52,9,2,9,52929,38,200,1,0
1,11,H,52,9,2,9,52929,38,200,1,44
1,11,H,52,9,2,9,52929,38,2000,3,0
1,11,H,52,9,2,9,52929,38,300,11,20466
1,11,H,52,9,2,9,52929,38,300,12,54669
1,11,H,52,9,2,9,52929,38,300,4,1184
1,11,H,52,9,2,9,52929,38,300,5,4095
1,11,H,52,9,2,9,52929,38,300,71,5327
1,11,H,52,9,2,9,52929,38,50,2,0
1,11,H,52,9,2,9,52929,38,50,2,229
1,11,H,52,9,2,9,52929,38,500,21,31278
1,11,H,52,9,2,9,52929,38,500,22,3878
*,11,*,52,9,3,1,*****,**,*******,****,******
1,11,H,52,9,3,9,52939,40,,3,5068
1,11,H,52,9,3,9,52939,40,,5,1291
1,11,H,52,9,3,9,52939,40,0,3,578
1,11,H,52,9,3,9,52939,40,100,4,916
1,11,H,52,9,3,9,52939,40,1340,15,900
1,11,H,52,9,3,9,52939,40,1500,52,27481
1,11,H,52,9,3,9,52939,40,15832,2610,289072
1,11,H,52,9,3,9,52939,40,300,1,12
1,11,H,52,9,3,9,52939,40,300,396,15456
1,11,H,52,9,3,9,52939,40,300,4,5027
1,11,H,52,9,3,9,52939,40,300,5,18828
1,11,H,52,9,3,9,52939,40,300,5,2204
1,11,H,52,9,3,9,52939,40,3000,40,16730
1,11,H,52,9,3,9,52939,40,305,6,26124
1,11,H,52,9,3,9,52939,40,350,70,7398
1,11,H,52,9,3,9,52939,40,5000,2150,172012
1,11,H,52,9,3,9,52939,40,700,3,272
1,11,H,52,9,3,9,52939,40,950,5,973
1,11,H,52,9,4,1,52941,41,,1,11
1,11,H,52,9,4,1,52941,41,,1,212
1,11,H,52,9,4,1,52941,41,,1,58
1,11,H,52,9,4,1,52941,41,,1,75
1,11,H,52,9,4,1,52941,41,,14,336
1,11,H,52,9,4,1,52941,41,,2,124
1,11,H,52,9,4,1,52941,41,,2,220
1,11,H,52,9,4,1,52941,41,,2,523
1,11,H,52,9,4,1,52941,41,,2,99
1,11,H,52,9,4,1,52941,41,,21,219
1,11,H,52,9,4,1,52941,41,,3,134
1,11,H,52,9,4,1,52941,41,,3,190
1,11,H,52,9,4,1,52941,41,,3,200
1,11,H,52,9,4,1,52941,41,,3,200
1,11,H,52,9,4,1,52941,41,,3,248
1,11,H,52,9,4,1,52941,41,,3,294
1,11,H,52,9,4,1,52941,41,,3,71
1,11,H,52,9,4,1,52941,41,,4,1338
1,11,H,52,9,4,1,52941,41,,4,200
1,11,H,52,9,4,1,52941,41,,4,387
1,11,H,52,9,4,1,52941,41,,4,460
1,11,H,52,9,4,1,52941,41,-4866,2,29516
1,11,H,52,9,4,1,52941,41,-51762,2,128822
1,11,H,52,9,4,1,52941,41,1,3,578
1,11,H,52,9,4,1,52941,41,10,29,5517
1,11,H,52,9,4,1,52941,41,10,3,178
1,11,H,52,9,4,1,52941,41,10,30,684
1,11,H,52,9,4,1,52941,41,10,40,12808
1,11,H,52,9,4,1,52941,41,10,57,1897
1,11,H,52,9,4,1,52941,41,100,11,11602
1,11,H,52,9,4,1,52941,41,100,2,1113
1,11,H,52,9,4,1,52941,41,100,26,3137
1,11,H,52,9,4,1,52941,41,100,31,2084
1,11,H,52,9,4,1,52941,41,1000,108,419359
1,11,H,52,9,4,1,52941,41,114062,378,1327645
1,11,H,52,9,4,1,52941,41,200,2,3340
1,11,H,52,9,4,1,52941,41,300,1,511
1,11,H,52,9,4,1,52941,41,300,2,2190
1,11,H,52,9,4,1,52941,41,300,21,56683
1,11,H,52,9,4,1,52941,41,300,3,2693
1,11,H,52,9,4,1,52941,41,300,4,2076
1,11,H,52,9,4,1,52941,41,300,4,7753
1,11,H,52,9,4,1,52941,41,300,6,3093
1,11,H,52,9,4,1,52941,41,300,7,2018
1,11,H,52,9,4,1,52941,41,300,8,2098
1,11,H,52,9,4,1,52941,41,3000,3,5716
1,11,H,52,9,4,1,52941,41,5,2,300
1,11,H,52,9,4,1,52941,41,50,2,69
1,11,H,52,9,4,1,52941,41,50,3,2323
1,11,H,52,9,4,1,52941,41,50,55,2167
1,11,H,52,9,4,1,52941,41,50,9,844
1,11,H,52,9,4,1,52941,41,500,25,12131
1,11,H,52,9,4,1,52941,41,500,3,4269
1,11,H,52,9,4,1,52941,41,500,66,5630
1,11,H,52,9,4,1,52941,41,580,12,8958
1,11,H,52,9,4,1,52941,41,7,2,984
1,11,H,52,9,4,2,52942,42,,100,180
1,11,H,52,9,4,2,52942,42,,2,400
1,11,H,52,9,4,2,52942,42,100,14,2616
1,11,H,52,9,4,2,52942,42,114062,398,584539
1,11,H,52,9,4,2,52942,42,11499,545,210921
1,11,H,52,9,4,2,52942,42,15000,64,86918
1,11,H,52,9,4,2,52942,42,170860,33,44748
1,11,H,52,9,4,2,52942,42,20,10,297
1,11,H,52,9,4,2,52942,42,20,2,0
1,11,H,52,9,4,2,52942,42,27200,257,103210
1,11,H,52,9,4,2,52942,42,30,1,0
1,11,H,52,9,4,2,52942,42,300,2,1000
1,11,H,52,9,4,2,52942,42,300,29,2396
1,11,H,52,9,4,2,52942,42,350,1,31
1,11,H,52,9,4,2,52942,42,350,2,0
1,11,H,52,9,4,2,52942,42,4400,6,11973
1,11,H,52,9,4,2,52942,42,458,1,14354
1,11,H,52,9,4,2,52942,42,50,4,1167
1,11,H,52,9,4,2,52942,42,52600,1919,212072
1,11,H,52,9,4,2,52942,42,74738,326,125531
1,11,H,52,9,9,1,52991,43,,54,28204
1,11,H,52,9,9,1,52991,43,150,154,17656
1,11,H,52,9,9,1,52991,43,200,146,15631
1,11,H,52,9,9,1,52991,43,202,191,23974
1,11,H,52,9,9,1,52991,43,300,11,16872
1,11,H,52,9,9,1,52991,43,300,14,25259
1,11,H,52,9,9,1,52991,43,300,33,20945
1,11,H,52,9,9,1,52991,43,300,33,38613
1,11,H,52,9,9,1,52991,43,300,4,15366
1,11,H,52,9,9,1,52991,43,300,41,108792
1,11,H,52,9,9,1,52991,43,300,6,17329
1,11,H,52,9,9,1,52991,43,50,2,28031
1,11,H,52,9,9,1,52991,43,500,24,108079
1,11,H,52,9,9,1,52991,43,700,235,31598
1,11,H,52,9,9,2,52992,44,,180,199277
1,11,H,52,9,9,2,52992,44,1000,145,89724
1,11,H,52,9,9,2,52992,44,1000,63,168806
1,11,H,52,9,9,2,52992,44,10000,2012,579280
1,11,H,52,9,9,2,52992,44,12225,68,98702
1,11,H,52,9,9,2,52992,44,1550,120,263420
1,11,H,52,9,9,2,52992,44,170860,669,623132
1,11,H,52,9,9,2,52992,44,2000,103,88475
1,11,H,52,9,9,2,52992,44,2000,43,215866
1,11,H,52,9,9,2,52992,44,2000,50,233599
1,11,H,52,9,9,2,52992,44,27200,260,237989
1,11,H,52,9,9,2,52992,44,300,31,329735
1,11,H,52,9,9,2,52992,44,300,41,140202
1,11,H,52,9,9,2,52992,44,300,44,119244
1,11,H,52,9,9,2,52992,44,300,58,108360
1,11,H,52,9,9,2,52992,44,3842,32,117750
1,11,H,52,9,9,2,52992,44,500,106,487286
1,11,H,52,9,9,2,52992,44,500,249,460505
1,11,H,52,9,9,2,52992,44,500,65,131165
1,11,H,52,9,9,2,52992,44,53298,84,118029
1,11,H,52,9,9,2,52992,44,5817,163,73408
1,11,H,52,9,9,2,52992,44,74738,51,120903
1,11,H,52,9,9,2,52992,44,816,69,202315
1,11,H,52,9,9,3,52993,45,,1,175
1,11,H,52,9,9,3,52993,45,,1,194
1,11,H,52,9,9,3,52993,45,,1,21
1,11,H,52,9,9,3,52993,45,,14,510
1,11,H,52,9,9,3,52993,45,,2,109
1,11,H,52,9,9,3,52993,45,,2,110
1,11,H,52,9,9,3,52993,45,,2,25
1,11,H,52,9,9,3,52993,45,,2,30
1,11,H,52,9,9,3,52993,45,,2,4
1,11,H,52,9,9,3,52993,45,,2,87
1,11,H,52,9,9,3,52993,45,,2,94
1,11,H,52,9,9,3,52993,45,,3,100
1,11,H,52,9,9,3,52993,45,,3,200
1,11,H,52,9,9,3,52993,45,,3,300
1,11,H,52,9,9,3,52993,45,,3,320
1,11,H,52,9,9,3,52993,45,,4,10
1,11,H,52,9,9,3,52993,45,,4,155
1,11,H,52,9,9,3,52993,45,,4,214
1,11,H,52,9,9,3,52993,45,,41,300
1,11,H,52,9,9,3,52993,45,,5,209
1,11,H,52,9,9,3,52993,45,,6,100
1,11,H,52,9,9,3,52993,45,10,3,96
1,11,H,52,9,9,3,52993,45,100,1,88
1,11,H,52,9,9,3,52993,45,100,12,1511
1,11,H,52,9,9,3,52993,45,100,2,100
1,11,H,52,9,9,3,52993,45,100,2,1302
1,11,H,52,9,9,3,52993,45,100,2,34
1,11,H,52,9,9,3,52993,45,100,3,756
1,11,H,52,9,9,3,52993,45,100,35,2602
1,11,H,52,9,9,3,52993,45,100,4,534
1,11,H,52,9,9,3,52993,45,100,40,3811
1,11,H,52,9,9,3,52993,45,100,9,3050
1,11,H,52,9,9,3,52993,45,100,98,11965
1,11,H,52,9,9,3,52993,45,100,98,7657
1,11,H,52,9,9,3,52993,45,1400,9,2529
1,11,H,52,9,9,3,52993,45,150,133,4615
1,11,H,52,9,9,3,52993,45,173,27,1952
1,11,H,52,9,9,3,52993,45,200,20,2675
1,11,H,52,9,9,3,52993,45,200,2076,97758
1,11,H,52,9,9,3,52993,45,200,33,1353
1,11,H,52,9,9,3,52993,45,2280,153,25514
1,11,H,52,9,9,3,52993,45,245,10,886
1,11,H,52,9,9,3,52993,45,3,3,1164
1,11,H,52,9,9,3,52993,45,300,1,114
1,11,H,52,9,9,3,52993,45,300,6,8054
1,11,H,52,9,9,3,52993,45,37,2,97
1,11,H,52,9,9,3,52993,45,50,10,2247
1,11,H,52,9,9,3,52993,45,50,11,2093
1,11,H,52,9,9,3,52993,45,50,12,1185
1,11,H,52,9,9,3,52993,45,50,2,316
1,11,H,52,9,9,3,52993,45,50,3,306
1,11,H,52,9,9,3,52993,45,50,3,995
1,11,H,52,9,9,3,52993,45,500,29,2471
1,11,H,52,9,9,9,52999,46,,2,68
1,11,H,52,9,9,9,52999,46,,3,211
1,11,H,52,9,9,9,52999,46,0,4,543
1,11,H,52,9,9,9,52999,46,1,2,359
1,11,H,52,9,9,9,52999,46,10,2,351
1,11,H,52,9,9,9,52999,46,100,1,24
1,11,H,52,9,9,9,52999,46,100,3,368
1,11,H,52,9,9,9,52999,46,100,5,1568
1,11,H,52,9,9,9,52999,46,30,9,4790
1,11,H,52,9,9,9,52999,46,300,1,103
1,11,H,52,9,9,9,52999,46,300,4,727
1,11,H,52,9,9,9,52999,46,300,4,8256
1,11,H,52,9,9,9,52999,46,300,5,543
1,11,H,52,9,9,9,52999,46,5,1,2
1,11,H,52,9,9,9,52999,46,50,2,176
1,11,H,52,9,9,9,52999,46,50,3,2210
1,11,H,52,9,9,9,52999,46,50,3,9869
1,11,H,52,9,9,9,52999,46,500,30,8918
1,11,J,58,2,2,2,58222,47,,17,2744
1,11,J,58,2,2,2,58222,47,100,11,2349
1,11,J,58,2,2,2,58222,47,105,2,1074
1,11,J,58,2,2,2,58222,47,171,63,14245
1,11,J,58,2,2,2,58222,47,200,29,2990
1,11,J,58,2,2,2,58222,47,2000,288,73114
1,11,J,58,2,2,2,58222,47,300,5,868
1,11,J,58,2,2,2,58222,47,44,10,633
1,11,J,58,2,2,2,58222,47,44100,99,15773
1,11,J,58,2,2,2,58222,47,50,2,192
1,11,J,58,2,2,2,58222,47,50,4,277
1,11,J,58,2,2,2,58222,47,50,93,8036
1,11,J,58,2,2,2,58222,47,730,18,3617
1,11,J,62,0,1,0,62010,48,10,5,556
1,11,J,62,0,1,0,62010,48,100,53,8453
1,11,J,62,0,1,0,62010,48,4264,281,113113
1,11,J,62,0,1,0,62010,48,500,35,3842
1,11,J,62,0,2,1,62021,49,100,18,4136
1,11,J,62,0,2,1,62021,49,100,2,734
1,11,J,62,0,2,1,62021,49,12077,192,46436
1,11,J,62,0,2,1,62021,49,31982,2,7726
1,11,J,62,0,2,1,62021,49,38689,443,517455
1,11,J,62,0,2,1,62021,49,405,60,6000
1,11,J,62,0,2,1,62021,49,47198,200,1698468
1,11,J,62,0,2,1,62021,49,50,5,516
1,11,J,62,0,2,1,62021,49,580,48,10685
*,11,*,63,9,9,1,*****,**,**,**,***
1,11,M,71,5,3,1,71531,54,200,1,1312
1,11,M,71,5,3,1,71531,54,300,8,7000
1,11,M,71,5,3,1,71531,54,50,1,66
1,11,M,71,5,3,1,71531,54,50,2,170
1,11,M,71,5,3,1,71531,54,50,3,597
1,11,N,76,1,9,0,76190,52,3708,90,219198
1,11,N,76,1,9,0,76190,52,50,1,1006
1,11,N,76,1,9,0,76190,52,50,16,49663
1,11,N,76,1,9,0,76190,52,500,3,1073
1,11,N,76,1,9,0,76190,52,500,5,1913
1,11,N,76,1,9,0,76190,52,71554,5,34232
1,11,N,76,3,9,0,76390,53,2000,41,70165
1,11,N,76,3,9,0,76390,53,300,180,14183
1,11,N,76,3,9,0,76390,53,46822,231,234812
1,11,N,76,3,9,0,76390,53,9879,136,521617
*,21,*,49,2,1,1,*****,*,*******,****,******
1,21,H,49,2,1,2,49212,4,,13,792
1,21,H,49,2,1,2,49212,4,,15,531
1,21,H,49,2,1,2,49212,4,,18,1027
1,21,H,49,2,1,2,49212,4,,7,350
1,21,H,49,2,1,2,49212,4,100,11,391
1,21,H,49,2,1,2,49212,4,100,13,1065
1,21,H,49,2,1,2,49212,4,100,141,14113
1,21,H,49,2,1,2,49212,4,100,16,858
1,21,H,49,2,1,2,49212,4,100,17,855
1,21,H,49,2,1,2,49212,4,100,171,18038
1,21,H,49,2,1,2,49212,4,100,18,960
1,21,H,49,2,1,2,49212,4,100,19,1142
1,21,H,49,2,1,2,49212,4,100,19,923
1,21,H,49,2,1,2,49212,4,100,275,29363
1,21,H,49,2,1,2,49212,4,1000,196,19865
1,21,H,49,2,1,2,49212,4,120,13,658
1,21,H,49,2,1,2,49212,4,140,13,838
1,21,H,49,2,1,2,49212,4,140,18,1336
1,21,H,49,2,1,2,49212,4,1400,21,1924
1,21,H,49,2,1,2,49212,4,150,10,516
1,21,H,49,2,1,2,49212,4,150,205,20752
1,21,H,49,2,1,2,49212,4,150,212,19791
1,21,H,49,2,1,2,49212,4,20,17,530
1,21,H,49,2,1,2,49212,4,200,118,11641
1,21,H,49,2,1,2,49212,4,200,147,7734
1,21,H,49,2,1,2,49212,4,200,154,15942
1,21,H,49,2,1,2,49212,4,200,18,1638
1,21,H,49,2,1,2,49212,4,200,19,1262
1,21,H,49,2,1,2,49212,4,200,37,2206
1,21,H,49,2,1,2,49212,4,220,202,19837
1,21,H,49,2,1,2,49212,4,227,255,26918
1,21,H,49,2,1,2,49212,4,2712,208,22902
1,21,H,49,2,1,2,49212,4,300,222,9882
1,21,H,49,2,1,2,49212,4,3150,110,11257
1,21,H,49,2,1,2,49212,4,410,152,6784
1,21,H,49,2,1,2,49212,4,442,233,24549
1,21,H,49,2,1,2,49212,4,465,208,21541
1,21,H,49,2,1,2,49212,4,489,292,29026
1,21,H,49,2,1,2,49212,4,492,187,17685
1,21,H,49,2,1,2,49212,4,50,11,1231
1,21,H,49,2,1,2,49212,4,50,11,401
1,21,H,49,2,1,2,49212,4,50,11,421
1,21,H,49,2,1,2,49212,4,50,11,580
1,21,H,49,2,1,2,49212,4,50,11,833
1,21,H,49,2,1,2,49212,4,50,12,382
1,21,H,49,2,1,2,49212,4,50,12,854
1,21,H,49,2,1,2,49212,4,50,13,549
1,21,H,49,2,1,2,49212,4,50,13,557
1,21,H,49,2,1,2,49212,4,50,13,598
1,21,H,49,2,1,2,49212,4,50,13,601
1,21,H,49,2,1,2,49212,4,50,13,715
1,21,H,49,2,1,2,49212,4,50,13,867
1,21,H,49,2,1,2,49212,4,50,14,482
1,21,H,49,2,1,2,49212,4,50,14,889
1,21,H,49,2,1,2,49212,4,50,14,937
1,21,H,49,2,1,2,49212,4,50,14,974
1,21,H,49,2,1,2,49212,4,50,14,999
1,21,H,49,2,1,2,49212,4,50,15,870
1,21,H,49,2,1,2,49212,4,50,17,1282
1,21,H,49,2,1,2,49212,4,50,18,1014
1,21,H,49,2,1,2,49212,4,50,18,1113
1,21,H,49,2,1,2,49212,4,50,18,1132
1,21,H,49,2,1,2,49212,4,50,18,1205
1,21,H,49,2,1,2,49212,4,50,18,993
1,21,H,49,2,1,2,49212,4,50,19,1049
1,21,H,49,2,1,2,49212,4,50,19,899
1,21,H,49,2,1,2,49212,4,50,20,1312
1,21,H,49,2,1,2,49212,4,50,22,1000
1,21,H,49,2,1,2,49212,4,50,22,1346
1,21,H,49,2,1,2,49212,4,50,24,1663
1,21,H,49,2,1,2,49212,4,50,24,1821
1,21,H,49,2,1,2,49212,4,50,24,2150
1,21,H,49,2,1,2,49212,4,50,25,2307
1,21,H,49,2,1,2,49212,4,50,25,597
1,21,H,49,2,1,2,49212,4,50,27,2147
1,21,H,49,2,1,2,49212,4,50,29,1419
1,21,H,49,2,1,2,49212,4,50,32,2020
1,21,H,49,2,1,2,49212,4,50,46,3600
1,21,H,49,2,1,2,49212,4,50,8,495
