"행정구역시도코드","자산총금액","종사자수_조사_총소계","산업대분류코드","주사업_산업중분류코드","주사업_산업소분류코드","주사업_산업세분류코드","주사업_산업세세분류코드"
11,,16,C,14,1,1,1
11,,16,C,14,1,1,1
11,,16,C,14,1,1,1
11,,16,C,14,1,1,2
11,,16,C,14,1,1,2
11,,16,C,14,1,1,2
11,,16,C,14,1,1,2
11,,16,C,14,1,1,2
11,,16,C,14,1,1,2
11,,16,C,14,1,1,2
11,,16,C,14,1,2,0
11,,16,C,14,1,9,1
11,,16,C,14,1,9,1
11,,16,C,14,1,9,1
11,,16,C,14,1,9,1
11,,16,C,14,1,9,2
11,,16,C,14,1,9,2
11,,16,C,14,1,9,2
11,,16,C,14,1,9,2
11,,16,C,14,1,9,2
11,,16,C,14,1,9,2
11,,16,C,14,1,9,2
11,,16,C,14,1,9,3
11,,16,C,14,3,0,0
11,,16,C,14,4,9,1
11,,16,C,15,2,1,1
11,,16,C,17,2,2,1
11,,16,C,17,2,2,1
11,,16,C,17,2,2,9
11,,16,C,18,1,1,3
11,,16,C,18,1,1,3
11,,16,C,18,1,1,9
11,,16,C,18,1,2,1
11,,16,C,20,2,0,2
11,,16,C,21,2,2,0
11,,16,C,22,2,1,2
11,,16,C,27,1,9,2
11,,16,C,27,1,9,2
11,,16,C,27,1,9,2
11,,16,C,27,1,9,2
11,,16,C,27,1,9,2
11,,16,C,28,1,2,3
11,,16,C,29,1,9,2
11,,16,C,29,2,9,4
11,,16,C,29,2,9,4
11,,**,C,10,2,1,3
11,,17,C,10,7,1,2
11,,17,C,13,3,0,0
11,,17,C,14,1,1,1
11,,17,C,14,1,1,1
11,,17,C,14,1,1,2
11,,17,C,14,1,1,2
11,,17,C,14,1,9,1
11,,17,C,14,1,9,1
11,,17,C,14,1,9,2
11,,17,C,14,1,9,9
11,,17,C,14,2,0,0
11,,17,C,14,3,0,0
11,,17,C,14,4,9,9
11,,17,C,17,2,2,1
11,,17,C,17,2,2,1
11,,17,C,17,2,2,2
11,,17,C,17,2,2,9
11,,17,C,17,9,0,9
11,,17,C,18,1,1,1
11,,17,C,18,1,2,2
11,,17,C,25,9,9,9
11,,17,C,26,2,9,5
11,,17,C,27,1,9,1
11,,17,C,27,1,9,2
11,,17,C,29,1,2,0
11,,17,C,30,3,9,3
11,,17,C,33,9,3,2
11,,18,C,10,7,1,1
11,,18,C,14,1,1,2
11,,18,C,14,1,1,2
11,,18,C,14,1,1,2
11,,18,C,14,1,1,2
11,,18,C,14,1,1,2
11,,18,C,14,1,2,0
11,,18,C,14,1,2,0
11,,18,C,14,1,9,1
11,,18,C,14,1,9,1
11,,18,C,14,1,9,1
11,,18,C,14,1,9,1
11,,18,C,14,1,9,2
11,,18,C,14,3,0,0
11,,18,C,14,3,0,0
11,,18,C,15,2,1,1
11,,18,C,15,2,1,1
11,,18,C,16,2,9,9
11,,18,C,18,1,1,1
11,,18,C,18,1,1,1
11,,18,C,18,1,1,9
11,,18,C,18,1,1,9
11,,18,C,25,9,9,9
11,,18,C,26,2,9,9
11,,18,C,27,1,9,2
11,,18,C,27,1,9,2
11,,18,C,27,1,9,9
11,,18,C,27,1,9,9
11,,18,C,29,1,8,0
11,,18,C,33,1,1,0
11,,18,C,33,1,1,0
11,,18,C,33,1,1,0
11,,18,C,33,1,1,0
11,,19,C,10,7,5,9
11,,19,C,14,1,1,1
11,,19,C,14,1,1,1
11,,19,C,14,1,1,2
11,,19,C,14,1,1,2
11,,19,C,14,1,1,2
11,,19,C,14,1,1,2
11,,19,C,14,1,1,2
11,,19,C,14,1,1,2
11,,19,C,14,1,9,1
11,,19,C,14,1,9,2
11,,19,C,14,2,0,0
11,,19,C,15,2,1,1
11,,19,C,18,1,1,3
11,,19,C,21,2,2,0
11,,19,C,22,2,9,9
11,,19,C,25,1,1,1
11,,19,C,25,9,3,2
11,,19,C,26,4,2,1
11,,19,C,27,1,9,2
11,,19,C,27,1,9,2
11,,19,C,28,9,0,1
11,,19,C,33,1,1,0
11,,2,C,14,1,1,2
11,,2,C,14,1,1,2
11,,20,C,13,3,0,0
11,,20,C,13,3,0,0
11,,20,C,14,1,1,2
11,,20,C,14,1,1,2
11,,20,C,14,1,9,1
11,,20,C,14,1,9,2
11,,20,C,14,1,9,2
11,,20,C,14,3,0,0
11,,20,C,14,3,0,0
11,,20,C,15,1,2,9
11,,20,C,15,2,1,1
11,,20,C,15,2,1,1
11,,20,C,18,1,1,1
11,,20,C,18,1,1,1
11,,20,C,18,1,1,3
11,,20,C,26,2,9,9
11,,20,C,27,1,9,2
11,,20,C,28,1,2,1
11,,**,C,28,2,0,1
11,,20,C,33,1,1,0
11,,20,C,33,1,1,0
11,,21,C,14,1,1,2
11,,21,C,14,1,1,2
11,,21,C,14,1,1,2
11,,21,C,14,1,1,2
11,,21,C,14,1,1,2
11,,21,C,14,1,9,1
11,,21,C,17,2,2,1
11,,21,C,18,1,1,1
11,,21,C,18,1,1,3
11,,21,C,18,1,1,3
11,,21,C,18,1,1,3
11,,21,C,18,1,1,9
11,,21,C,18,1,2,9
11,,21,C,21,2,2,0
11,,21,C,22,2,2,2
11,,21,C,27,1,9,2
11,,22,C,14,1,1,1
11,,22,C,14,1,1,2
11,,22,C,14,1,1,2
11,,22,C,14,1,9,1
11,,22,C,17,2,2,1
11,,22,C,26,2,9,5
11,,22,C,30,3,9,3
11,,227,C,18,1,2,2
11,,23,C,10,7,4,9
11,,23,C,10,7,4,9
11,,23,C,13,1,0,4
11,,23,C,14,1,9,1
11,,23,C,15,2,1,1
11,,23,C,17,9,0,1
11,,23,C,18,1,1,3
11,,23,C,27,1,9,2
11,,23,C,29,2,4,1
11,,23,C,33,1,1,0
11,,24,C,14,1,1,1
11,,24,C,14,1,1,1
11,,24,C,14,1,1,2
11,,24,C,14,1,9,1
11,,24,C,14,3,0,0
11,,24,C,21,2,2,0
11,,24,C,26,2,9,5
11,,24,C,29,1,4,2
11,,24,C,29,2,9,4
11,,24,C,33,9,1,0
11,,25,C,10,7,1,2
11,,25,C,11,1,1,1
11,,25,C,11,1,1,1
11,,25,C,14,1,1,1
11,,25,C,14,1,1,2
11,,25,C,14,1,9,1
11,,25,C,17,2,2,1
11,,25,C,17,2,2,1
11,,25,C,20,4,2,2
11,,25,C,27,1,9,2
11,,25,C,27,1,9,2
11,,**,C,29,1,4,1
11,,26,C,10,7,1,2
11,,26,C,11,1,1,1
11,,26,C,14,1,1,1
11,,26,C,14,1,2,0
11,,26,C,14,1,9,1
11,,26,C,14,1,9,2
11,,26,C,14,1,9,2
11,,26,C,14,4,1,1
11,,26,C,18,1,1,9
11,,26,C,22,2,3,2
11,,26,C,25,9,2,2
11,,27,C,14,1,1,2
11,,27,C,14,1,9,2
11,,27,C,17,2,2,1
11,,27,C,21,2,2,0
11,,27,C,33,1,1,0
11,,27,C,33,9,1,0
11,,28,C,10,6,1,9
11,,28,C,14,1,1,1
11,,28,C,17,1,2,4
11,,**,C,17,2,2,3
11,,28,C,21,2,2,0
11,,28,C,25,9,2,4
11,,28,C,25,9,3,4
11,,28,C,26,4,2,1
11,,28,C,26,5,2,1
11,,28,C,27,1,9,2
11,,28,C,27,1,9,2
11,,28,C,28,1,2,2
11,,28,C,29,1,8,0
11,,29,C,10,7,1,2
11,,29,C,11,1,1,1
11,,29,C,17,2,2,2
11,,29,C,26,4,2,1
11,,29,C,28,4,2,9
11,,29,C,33,9,2,0
11,,30,C,10,7,1,1
11,,30,C,10,7,1,2
11,,30,C,14,1,1,2
11,,30,C,14,1,9,1
11,,30,C,14,1,9,1
11,,30,C,18,1,1,1
11,,30,C,18,1,1,3
11,,30,C,33,1,1,0
11,,31,C,11,1,1,1
11,,31,C,14,1,1,1
11,,31,C,14,1,1,2
11,,31,C,14,1,9,1
11,,31,C,18,1,1,1
11,,31,C,18,1,1,3
11,,31,C,29,1,3,3
11,,32,C,10,3,0,9
11,,32,C,10,7,1,3
11,,32,C,14,1,1,1
11,,32,C,14,1,9,2
11,,32,C,18,1,1,3
11,,33,C,17,2,2,1
11,,33,C,17,9,0,1
11,,34,C,10,7,1,2
11,,34,C,18,1,1,3
11,,35,C,14,1,9,1
11,,35,C,15,2,1,1
11,,35,C,17,2,2,1
11,,35,C,17,2,2,9
11,,35,C,17,9,0,9
11,,36,C,20,4,2,2
11,,37,C,22,2,1,1
11,,38,C,18,1,1,3
11,,**,C,10,7,9,4
11,,40,C,18,1,1,3
11,,40,C,28,3,0,3
11,,41,C,14,1,9,1
11,,41,C,14,3,0,0
11,,41,C,15,2,1,1
11,,41,C,33,9,2,0
11,,42,C,13,2,1,3
11,,42,C,18,1,2,2
11,,43,C,18,1,1,3
11,,43,C,18,1,1,9
11,,43,C,29,1,2,0
11,,44,C,11,1,1,1
11,,44,C,18,1,1,3
11,,44,C,18,1,2,2
11,,44,C,20,4,2,2
11,,47,C,27,1,9,2
11,,47,C,28,4,2,2
11,,49,C,14,1,1,1
11,,50,C,26,4,2,1
11,,53,C,27,1,9,2
11,,56,C,20,4,2,2
11,,57,C,14,4,9,1
11,,59,C,14,1,9,2
11,,59,C,18,1,1,3
11,,59,C,27,1,9,2
11,,6,C,14,1,1,2
11,,60,C,17,9,0,1
11,,62,C,17,9,0,1
11,,62,C,17,9,0,2
11,,65,C,27,1,9,2
11,10014,11,C,17,2,2,9
11,10020,16,C,29,1,9,2
11,10020,71,C,28,1,2,3
11,10027,23,C,29,1,4,2
11,1003,17,C,26,2,9,9
11,10037,21,C,21,2,1,0
11,10055,11,C,28,5,1,9
11,10055,29,C,29,1,5,0
11,10058,11,C,29,2,8,0
11,10060,76,C,33,9,1,0
11,10068,42,C,26,5,1,9
11,10082,23,C,26,1,2,9
11,10084,17,C,14,2,0,0
11,10088,10,C,26,2,2,4
11,10089,31,C,27,2,1,3
11,1011,37,C,14,1,9,1
11,10137,21,C,14,1,1,2
11,10140,18,C,18,1,1,3
11,1015,10,C,29,1,7,2
11,10150,32,C,29,1,9,9
11,10153,25,C,27,2,1,1
11,10162,11,C,14,1,9,1
11,10168,32,C,14,3,0,0
11,*****,**,C,13,9,9,4
11,10179,14,C,10,7,5,9
11,10184,67,C,15,1,2,1
11,1020,60,C,14,1,1,2
11,1023,11,C,18,1,1,9
11,10233,20,C,26,3,2,9
11,102385,111,C,14,1,9,2
11,10249,10,C,14,1,9,2
11,10249,32,C,26,4,2,1
11,1025,13,C,28,3,0,2
11,102620,226,C,14,1,9,4
11,****,**,C,14,1,3,0
11,10297,37,C,31,2,0,2
11,10301,13,C,14,1,9,2
11,10301,51,C,27,2,1,3
11,103198,199,C,27,1,1,2
11,103200,110,C,26,1,1,2
11,1033,20,C,14,1,1,2
11,1033,29,C,15,2,1,9
11,10336,42,C,14,1,2,0
11,10351,10,C,22,2,1,2
11,103563,68,C,10,7,5,9
11,10358,47,C,26,3,1,0
11,1037,11,C,27,1,9,2
11,10403,12,C,26,4,2,1
11,1042,10,C,17,2,2,9
11,10425,39,C,14,1,1,2
11,10426,13,C,14,1,9,2
11,1044,21,C,14,1,1,2
11,10442,24,C,18,1,1,3
11,10447,28,C,14,1,1,2
11,10448,19,C,10,3,0,9
11,10449,12,C,26,3,2,1
11,10457,22,C,28,4,2,3
11,1046,11,C,34,0,1,9
11,10463,12,C,26,4,1,0
11,10465,24,C,29,2,9,4
11,10465,35,C,18,1,1,3
11,*****,**,C,22,2,9,1
11,10483,35,C,14,1,1,2
11,10486,12,C,14,1,1,2
11,10492,23,C,14,3,0,0
11,10518,13,C,26,3,2,9
11,10518,21,C,27,4,0,0
11,1053,13,C,14,1,9,1
11,10535,49,C,15,1,2,1
11,10536,15,C,14,1,9,2
11,1055,12,C,27,1,9,2
11,10554,32,C,14,1,9,1
11,10559,44,C,33,9,3,2
11,10573,22,C,14,1,9,4
11,1058,10,C,18,1,2,2
11,10588,25,C,26,2,1,9
11,105929,235,C,29,2,7,1
11,106,10,C,10,7,5,1
11,10605,12,C,14,1,1,2
11,10605,12,C,14,1,9,2
11,*****,**,C,24,1,9,9
11,10630,32,C,26,3,2,9
11,10639,22,C,14,1,1,2
11,1064,14,C,25,9,3,2
11,10661,17,C,29,1,3,3
11,1067,15,C,29,2,9,4
11,1068,10,C,14,4,9,9
11,10680,10,C,14,1,9,1
11,10685,15,C,18,1,1,3
11,10685,17,C,33,9,1,0
11,1070,14,C,26,3,2,9
11,10709,28,C,29,2,2,4
11,1071,14,C,15,2,1,1
11,107207,12,C,28,5,1,9
11,10735,26,C,14,4,9,1
11,1075,10,C,34,0,1,9
11,10757,15,C,14,1,1,2
11,10764,12,C,26,4,1,0
11,1077,14,C,18,1,1,1
11,1080,14,C,15,1,2,9
11,1081,18,C,14,1,9,2
11,10818,25,C,33,9,3,2
11,1082,10,C,18,1,2,2
11,1082,10,C,29,1,6,2
11,1082,14,C,27,2,1,4
11,10829,12,C,14,1,9,9
11,10836,27,C,26,2,9,4
11,1086,12,C,31,2,0,2
11,10866,24,C,14,1,1,2
11,10872,17,C,27,2,1,3
11,1088,10,C,28,1,2,3
11,10883,42,C,33,9,3,2
11,10885,18,C,18,1,1,1
11,10900,51,C,27,1,1,1
11,1092,12,C,20,4,2,4
11,1092,22,C,10,7,1,2
11,10923,20,C,18,1,2,1
11,10926,29,C,18,1,1,9
11,1093,10,C,13,3,0,0
11,1094,10,C,29,1,2,0
11,10952,13,C,14,1,1,2
11,10955,59,C,26,5,1,9
11,*****,**,C,27,1,9,4
11,10961,15,C,13,2,1,3
11,10963,10,C,26,4,1,0
11,109663,88,C,20,4,9,9
11,1098,17,C,14,1,1,1
11,10985,16,C,20,4,2,3
11,1101,12,C,15,1,2,1
11,11020,30,C,18,1,1,3
11,11035,13,C,17,2,2,9
11,11047,11,C,14,2,0,0
11,11048,17,C,15,1,2,1
11,11053,15,C,26,4,2,9
11,11079,19,C,27,1,1,2
11,11083,20,C,29,1,4,2
11,11090,23,C,22,2,9,9
11,1114,10,C,15,1,2,9
11,1114,22,C,15,2,1,1
11,1115,17,C,14,1,1,2
11,*****,**,C,13,4,0,1
11,11192,24,C,20,4,2,3
11,11196,11,C,20,4,2,3
11,1120,13,C,33,9,1,0
11,1120,19,C,28,3,0,2
11,11213,18,C,20,5,0,1
11,11248,10,C,28,3,0,3
11,1126,11,C,14,1,9,2
11,1127,12,C,18,1,1,2
11,11283,35,C,14,1,9,2
11,11283,41,C,14,1,2,0
11,11284,14,C,14,1,1,2
11,11295,73,C,28,9,0,3
11,11303,44,C,33,9,1,0
11,11320,20,C,28,9,0,9
11,11321,14,C,18,1,1,3
11,11333,35,C,26,3,1,0
11,11334,23,C,17,2,2,2
11,*****,**,C,17,2,1,1
11,11359,19,C,15,2,1,1
11,11387,42,C,33,9,2,0
11,1139,14,C,20,4,2,3
11,11396,35,C,33,9,9,9
11,11397,27,C,34,0,2,0
11,1140,10,C,27,1,9,1
11,1140,21,C,27,2,1,3
11,11408,10,C,14,1,1,2
11,1141,13,C,33,9,3,2
11,11422,29,C,27,3,0,2
11,1143,10,C,14,1,1,2
11,1144,35,C,15,2,1,1
11,11448,24,C,27,1,1,1
11,********,***,C,10,6,1,2
11,*****,**,C,28,1,1,4
11,11471,49,C,28,1,2,3
11,1149,17,C,18,1,1,3
11,11514,29,C,26,4,2,9
11,11518,26,C,26,1,1,2
11,11536,44,C,27,2,1,6
11,11545,10,C,26,4,2,9
11,1156,21,C,27,1,9,2
11,11587,47,C,18,1,1,3
11,1159,12,C,14,1,9,1
11,11594,21,C,25,9,3,2
11,1160,10,C,18,1,1,3
11,11607,13,C,28,1,1,9
11,11607,33,C,26,5,1,9
11,11622,11,C,26,2,9,4
11,1164,11,C,18,1,1,3
11,1164,11,C,32,0,9,1
11,1164,20,C,14,3,0,0
11,11647,20,C,26,4,1,0
11,11660,21,C,21,3,0,0
11,1169,12,C,18,1,1,3
11,11698,60,C,29,2,9,4
11,1170,10,C,28,4,1,0
11,11711,13,C,15,2,1,1
11,*****,**,C,28,5,1,1
11,11721,32,C,28,1,2,1
11,11728,45,C,18,1,1,1
11,11729,37,C,15,1,2,1
11,1173,10,C,18,1,1,3
11,11747,30,C,14,1,1,1
11,1176,10,C,28,1,2,2
11,1176,12,C,27,1,9,2
11,****,**,C,29,1,6,3
11,11772,10,C,13,2,1,3
11,11773,50,C,27,1,1,2
11,11778,29,C,13,2,2,9
11,11781,15,C,14,1,1,1
11,11784,19,C,18,1,1,9
11,11784,29,C,26,4,2,1
11,11793,62,C,20,5,0,1
11,118,25,C,14,1,9,1
11,1180,13,C,25,9,9,9
11,11805,24,C,18,1,2,2
11,1181,10,C,32,0,9,9
11,11820,44,C,27,1,1,2
11,11823,44,C,28,1,2,1
11,11835,19,C,27,2,1,4
11,11837,23,C,14,1,1,2
11,11841,25,C,14,1,9,2
11,11844,27,C,29,2,9,4
11,11845,26,C,22,2,3,2
11,11857,48,C,26,3,2,9
11,11858,44,C,29,2,7,1
11,11866,10,C,29,1,7,5
11,11873,39,C,26,3,1,0
11,11877,42,C,14,1,1,2
11,1188,12,C,33,9,1,0
11,1188,18,C,33,9,1,0
11,11901,41,C,26,2,9,4
11,11905,86,C,13,2,2,1
11,11917,34,C,26,4,1,0
11,1192,12,C,26,2,9,5
11,1193,10,C,18,1,1,3
11,11951,12,C,28,1,2,1
11,11954,15,C,14,1,9,1
11,11955,34,C,18,1,1,3
11,1196,11,C,11,1,1,1
11,1196,26,C,14,4,1,9
11,119612,47,C,14,1,9,1
11,11963,34,C,26,2,9,5
11,1197,16,C,33,9,3,2
11,1199,10,C,17,1,2,2
11,11991,72,C,26,5,2,1
11,11995,31,C,14,1,9,2
11,11999,27,C,14,1,1,2
11,11999,34,C,13,9,9,1
11,12010,18,C,14,1,9,2
11,1203,10,C,13,9,9,1
11,1203,13,C,33,1,1,0
11,1203,18,C,34,0,1,9
11,1205,10,C,13,9,9,1
11,*****,**,C,20,4,1,3
11,1207,10,C,33,9,9,9
11,1209,10,C,18,1,2,2
11,120929,135,C,29,2,8,0
11,***,**,C,33,2,0,9
11,121,6,C,14,1,9,1
11,1211,10,C,14,1,9,2
11,12110,39,C,10,7,9,1
11,1212,10,C,14,1,9,9
11,1212,14,C,27,1,1,1
11,12132,17,C,20,4,2,3
11,1214,11,C,25,9,9,9
11,1216,18,C,17,9,0,1
11,12164,23,C,25,9,2,4
11,12180,18,C,17,2,2,9
11,12180,49,C,20,4,2,3
11,12182,29,C,26,4,2,1
11,12185,57,C,18,1,1,3
11,12188,47,C,25,9,3,1
11,12194,30,C,27,1,9,9
11,1220,10,C,29,2,9,3
11,12209,80,C,29,2,2,2
11,1221,10,C,27,1,9,9
11,1221,13,C,15,2,1,1
11,1222,10,C,13,1,0,4
11,12223,16,C,29,1,7,5
11,12229,15,C,26,3,1,0
11,12230,20,C,29,1,7,2
11,1225,12,C,29,2,9,3
11,1225,33,C,14,3,0,0
11,12250,17,C,26,2,2,4
11,*****,**,C,28,2,0,1
11,****,**,C,32,0,1,1
11,1227,23,C,15,2,1,1
11,12277,16,C,13,4,0,2
11,1229,13,C,14,1,1,1
11,1231,10,C,18,1,1,3
11,12326,21,C,32,0,9,1
11,12352,14,C,29,1,8,0
11,12361,15,C,18,1,1,3
11,12367,11,C,26,3,2,9
11,1241,10,C,14,1,9,4
11,124133,16,C,21,2,1,0
11,1244,10,C,10,1,2,2
11,12441090,11,C,10,1,2,2
11,*****,**,C,21,1,0,1
11,12466,33,C,28,1,1,9
11,12484,16,C,15,2,1,9
11,1252,13,C,29,1,4,2
11,12523,85,C,28,1,2,1
11,12529,21,C,27,2,1,5
11,12545,10,C,26,4,2,1
11,1256,11,C,14,4,9,9
11,12568,29,C,13,3,0,0
11,1257,13,C,14,4,9,1
11,12574,24,C,28,1,1,9
11,12591,13,C,20,4,2,3
11,*****,**,C,28,1,1,2
11,1267,19,C,34,0,2,0
11,1268,11,C,26,4,2,9
11,12691,10,C,20,4,2,2
11,1271,17,C,18,1,1,3
11,1272,13,C,14,1,1,2
11,1273,10,C,10,7,5,1
11,1275,10,C,26,4,1,0
11,1279,13,C,34,0,1,9
11,1279,16,C,14,1,1,2
11,12800,17,C,29,1,5,0
11,12830,27,C,13,2,1,1
11,12834,20,C,18,1,1,1
11,12834,29,C,17,9,0,1
11,12841,67,C,33,1,1,0
11,12856,43,C,14,1,9,2
11,12873,44,C,29,1,7,1
11,12892,27,C,27,2,1,2
11,129018,69,C,14,2,0,0
11,12914,52,C,17,2,2,1
11,1294,12,C,27,1,9,9
11,12954,26,C,18,1,1,1
11,12981,65,C,14,3,0,0
11,12983,16,C,29,1,7,3
11,130154,256,C,14,1,1,2
11,1304,11,C,26,4,2,9
11,1305,10,C,22,1,9,9
11,130579,78,C,20,4,2,3
11,13065,16,C,26,3,1,0
11,1309,10,C,22,2,9,9
11,1309,12,C,27,2,1,3
11,1309,48,C,14,1,9,1
11,131,10,C,20,4,2,2
11,1310,10,C,33,9,9,1
11,1310,17,C,33,1,1,0
11,1314,50,C,14,1,1,1
11,13142,14,C,25,9,2,4
11,13153,28,C,28,1,2,2
11,1316,10,C,18,1,1,1
11,1317,11,C,18,1,2,1
11,1317,20,C,18,1,1,1
11,1318,10,C,14,1,9,2
11,1322,22,C,13,2,2,3
11,1328,12,C,14,1,9,1
11,1329135,603,C,14,1,1,1
11,133,10,C,14,1,9,1
11,1330,23,C,33,1,1,0
11,1332,10,C,18,1,1,2
11,1332,15,C,14,4,9,1
11,13323,17,C,26,5,2,9
11,1335,16,C,17,1,2,4
11,13374,32,C,26,2,9,3
11,1339,12,C,15,1,2,1
11,1339,12,C,33,9,3,2
11,134,11,C,14,1,9,1
11,13404,17,C,14,4,9,9
11,1345,10,C,14,1,9,1
11,1345,11,C,27,2,1,2
11,1346,15,C,28,1,2,1
11,1347,11,C,15,2,1,1
11,13479,31,C,18,1,1,3
11,134850,144,C,14,1,1,1
11,13503,28,C,14,1,9,9
11,1351,56,C,18,1,1,1
11,135139,69,C,21,2,1,0
11,1352,20,C,15,2,1,1
11,13520,36,C,21,3,0,0
11,1355,29,C,14,1,1,2
11,13552,21,C,26,4,1,0
11,13571,49,C,28,1,2,1
11,13574,26,C,22,2,3,2
11,1359,11,C,29,2,9,4
11,1359,12,C,10,7,9,7
11,1359,15,C,27,3,0,2
11,13590,27,C,14,1,1,2
11,1360,11,C,17,9,0,1
11,13626,43,C,20,4,2,3
11,1363,11,C,33,9,9,1
11,13638,12,C,26,5,2,9
11,1364,12,C,23,1,1,9
11,1365,12,C,17,9,0,1
11,136743,224,C,18,1,1,3
11,*****,**,C,19,1,0,2
11,****,**,C,25,9,2,3
11,13705,31,C,14,1,9,1
11,1371,10,C,14,1,9,1
11,1371,14,C,15,1,2,1
11,13716,22,C,14,1,9,1
11,13728,46,C,14,1,1,2
11,1374,10,C,14,2,0,0
11,1374,11,C,18,1,1,1
11,1378,13,C,14,1,9,1
11,1378,49,C,27,1,9,2
11,13787,30,C,33,9,2,0
11,1379,14,C,18,1,1,9
11,13800,10,C,23,1,9,2
11,1383,14,C,10,1,2,2
11,1385,11,C,26,4,2,9
11,1388,10,C,14,4,9,1
11,139,10,C,14,1,1,2
11,13912,27,C,18,1,1,3
11,1393,10,C,13,2,2,2
11,1393,20,C,29,2,8,0
11,1394,10,C,26,3,2,3
11,1396,18,C,14,1,1,2
11,13965,24,C,13,9,9,9
11,13988,24,C,13,2,2,3
11,1401,10,C,27,1,9,9
11,1405,21,C,18,1,1,9
11,14056,51,C,26,2,9,5
11,1409,23,C,15,2,1,1
11,14092,16,C,14,1,1,2
11,1410,10,C,14,3,0,0
11,14119,30,C,14,1,9,1
11,141201,95,C,14,1,1,2
11,1415,14,C,10,7,3,0
11,14162,30,C,14,1,9,2
11,*****,**,C,26,1,2,1
11,14171,15,C,29,2,9,9
11,14178,10,C,10,7,1,2
11,14178,13,C,10,7,1,2
11,1419,11,C,18,1,2,1
11,1419,19,C,15,2,1,1
11,1421,10,C,13,3,0,0
11,1421,10,C,22,1,9,9
11,142201,207,C,13,2,2,9
11,1423,16,C,29,1,3,1
11,14242,28,C,18,1,1,3
11,142768,137,C,14,1,9,2
11,14298,14,C,26,5,1,9
11,1430,10,C,18,1,1,3
11,1430,15,C,28,9,0,9
11,1430,20,C,14,1,1,2
11,14356,29,C,21,2,1,0
11,1436,14,C,14,1,9,1
11,14367,11,C,27,2,1,2
11,14387,15,C,14,1,9,1
11,1439,13,C,33,9,1,0
11,1439,15,C,33,1,1,0
11,14396,13,C,14,1,1,2
11,1440,12,C,29,2,5,0
11,14400,38,C,15,2,1,1
11,14402,83,C,14,1,1,2
11,14418,39,C,15,2,1,1
11,14434,33,C,13,2,2,1
11,1444,11,C,29,1,6,2
11,144414,145,C,25,9,3,2
11,144414,21,C,25,9,3,2
11,14455,45,C,13,2,2,2
11,1446,11,C,25,9,9,1
11,14489,33,C,14,1,1,2
11,145,21,C,14,1,9,1
11,14523,57,C,27,1,1,2
11,1455,13,C,15,1,2,9
11,145603,172,C,27,1,9,2
11,14573,22,C,13,4,0,3
11,14579,161,C,28,9,0,3
11,1458,13,C,22,2,9,9
11,*****,**,C,29,1,6,3
11,14584,74,C,26,4,2,9
11,1460,13,C,18,1,2,1
11,1461,10,C,25,9,3,2
11,146135,30,C,26,4,2,9
11,1463,10,C,29,2,9,3
11,1463,16,C,14,3,0,0
11,14632,21,C,26,2,2,4
11,1464,33,C,20,4,2,3
11,1465,21,C,18,1,1,9
11,14672,46,C,29,1,9,9
11,1471,28,C,14,1,9,2
11,1472,20,C,14,4,9,1
11,14727,23,C,27,2,1,3
11,14736,66,C,17,9,0,9
11,14742,44,C,27,1,1,2
11,1475,14,C,27,1,9,9
11,14780,32,C,29,2,4,2
11,14790,18,C,26,2,9,5
11,148039,78,C,28,1,2,3
11,14804,54,C,28,1,2,2
11,1481,21,C,22,2,1,2
11,14820,209,C,18,1,1,3
11,14820,33,C,18,1,1,3
11,14845,56,C,26,3,2,9
11,1486,10,C,18,1,2,2
11,1489,26,C,13,9,9,9
11,1491,11,C,14,1,9,2
11,1491,29,C,14,1,1,2
11,1492,10,C,20,4,2,3
11,14938,43,C,25,9,9,9
11,*****,***,C,30,3,3,2
11,1496,12,C,29,2,2,2
11,150,16,C,14,1,9,2
11,15002,26,C,27,1,9,2
11,15022,37,C,25,1,1,1
11,1503,12,C,14,1,9,2
11,1503,12,C,22,2,9,9
11,15055,57,C,20,4,2,3
11,1506,10,C,14,1,9,1
11,1507,12,C,28,3,0,3
11,1509,27,C,33,1,1,0
11,15170,31,C,29,1,7,4
11,15184,14,C,27,3,0,1
11,1519,11,C,20,4,2,3
11,1523,10,C,25,9,9,2
11,1523,10,C,25,9,9,2
11,1523,15,C,27,1,9,2
11,1525,10,C,10,1,2,2
11,1526,23,C,33,4,0,1
11,1526,29,C,26,4,2,1
11,1527,10,C,15,2,1,1
11,1530,16,C,13,4,0,3
11,1531,10,C,18,1,1,3
11,1533,18,C,26,4,2,9
11,1533,29,C,28,3,0,2
11,1534,10,C,17,2,1,2
11,****,**,C,30,3,3,2
11,1535,25,C,18,1,1,3
11,15354,17,C,10,6,1,9
11,1536,30,C,27,1,9,2
11,1539,24,C,17,9,0,1
11,1540,13,C,27,4,0,0
11,15431,11,C,26,4,1,0
11,15436,49,C,28,5,1,9
11,15451,67,C,14,1,9,2
11,1548,10,C,29,2,9,4
11,15496,12,C,34,0,1,9
11,1551,11,C,14,4,9,9
11,1553,12,C,33,3,0,9
11,****,**,C,10,8,0,2
11,15537,96,C,20,4,2,3
11,15549,12,C,28,4,2,2
11,15570,48,C,26,3,1,0
11,15576,21,C,14,1,9,2
11,1558,15,C,33,9,3,2
11,15620,11,C,26,3,2,1
11,15631,34,C,20,4,2,3
11,15639,32,C,27,1,1,1
