"","대분류코드","중분류코드","소분류코드","세분류코드","세세분류코드","대분류명","중분류명","소분류명","세분류명","세세분류명","n"
"409","C",29,2,6,1,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","섬유, 의복 및 가죽 가공기계 제조업","산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업",7
"410","C",29,2,6,9,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","섬유, 의복 및 가죽 가공기계 제조업","기타 섬유, 의복 및 가죽 가공 기계 제조업",15
"411","C",29,2,7,1,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","반도체 및 디스플레이 제조용 기계 제조업","반도체 제조용 기계 제조업",633
"412","C",29,2,7,2,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","반도체 및 디스플레이 제조용 기계 제조업","디스플레이 제조용 기계 제조업",99
"413","C",29,2,8,0,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","산업용 로봇 제조업","산업용 로봇 제조업",78
"414","C",29,2,9,1,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","기타 특수 목적용 기계 제조업","펄프 및 종이 가공용 기계 제조업",19
"415","C",29,2,9,2,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","기타 특수 목적용 기계 제조업","고무, 화학섬유 및 플라스틱 성형기 제조업",50
"416","C",29,2,9,3,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","기타 특수 목적용 기계 제조업","인쇄 및 제책용 기계 제조업",39
"417","C",29,2,9,4,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","기타 특수 목적용 기계 제조업","주형 및 금형 제조업",570
"418","C",29,2,9,9,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","기타 특수 목적용 기계 제조업","그 외 기타 특수목적용 기계 제조업",220
"419","C",30,1,1,0,"제조업(10~34)","자동차 및 트레일러 제조업","자동차용 엔진 및 자동차 제조업","자동차용 엔진 제조업","자동차용 엔진 제조업",4
"420","C",30,1,2,1,"제조업(10~34)","자동차 및 트레일러 제조업","자동차용 엔진 및 자동차 제조업","자동차 제조업","승용차 및 기타 여객용 자동차 제조업",4
"421","C",30,2,0,1,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 차체 및 트레일러 제조업","자동차 차체 및 트레일러 제조업","차체 및 특장차 제조업",83
"422","C",30,2,0,2,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 차체 및 트레일러 제조업","자동차 차체 및 트레일러 제조업","자동차 구조 및 장치 변경업",8
"423","C",30,2,0,3,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 차체 및 트레일러 제조업","자동차 차체 및 트레일러 제조업","트레일러 및 세미트레일러 제조업",10
"424","C",30,3,1,0,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 신품 부품 제조업","자동차 엔진용 신품 부품 제조업","자동차 엔진용 신품 부품 제조업",162
"425","C",30,3,2,0,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 신품 부품 제조업","자동차 차체용 신품 부품 제조업","자동차 차체용 신품 부품 제조업",147
"426","C",30,3,3,1,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 신품 부품 제조업","자동차용 신품 동력전달장치 및 전기장치 제조업","자동차용 신품 동력전달장치 제조업",67
"427","C",30,3,3,2,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 신품 부품 제조업","자동차용 신품 동력전달장치 및 전기장치 제조업","자동차용 신품 전기장치 제조업",98
"428","C",30,3,9,1,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 신품 부품 제조업","자동차용 기타 신품 부품 제조업","자동차용 신품 조향장치 및 현가 장치 제조업",64
"429","C",30,3,9,2,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 신품 부품 제조업","자동차용 기타 신품 부품 제조업","자동차용 신품 제동장치 제조업",48
"430","C",30,3,9,3,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 신품 부품 제조업","자동차용 기타 신품 부품 제조업","자동차용 신품 의자 제조업",41
"431","C",30,3,9,9,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 신품 부품 제조업","자동차용 기타 신품 부품 제조업","그 외 자동차용 신품 부품 제조업",160
"432","C",30,4,0,0,"제조업(10~34)","자동차 및 트레일러 제조업","자동차 재제조 부품 제조업","자동차 재제조 부품 제조업","자동차 재제조 부품 제조업",21
"433","C",31,1,2,0,"제조업(10~34)","기타 운송장비 제조업","선박 및 보트 건조업","오락 및 스포츠용 보트 건조업","오락 및 스포츠용 보트 건조업",2
"434","C",31,2,0,1,"제조업(10~34)","기타 운송장비 제조업","철도장비 제조업","철도장비 제조업","기관차 및 기타 철도차량 제조업",2
"435","C",31,2,0,2,"제조업(10~34)","기타 운송장비 제조업","철도장비 제조업","철도장비 제조업","철도차량 부품 및 관련 장치물 제조업",29
"436","C",31,3,1,1,"제조업(10~34)","기타 운송장비 제조업","항공기, 우주선 및 부품 제조업","항공기, 우주선 및 보조장치 제조업","유인 항공기, 항공우주선 및 보조장치 제조업",2
"437","C",31,3,1,2,"제조업(10~34)","기타 운송장비 제조업","항공기, 우주선 및 부품 제조업","항공기, 우주선 및 보조장치 제조업","무인 항공기 및 무인 비행장치 제조업",11
"438","C",31,3,2,2,"제조업(10~34)","기타 운송장비 제조업","항공기, 우주선 및 부품 제조업","항공기용 엔진 및 부품 제조업","항공기용 부품 제조업",6
"439","C",31,9,1,0,"제조업(10~34)","기타 운송장비 제조업","그 외 기타 운송장비 제조업","전투용 차량 제조업","전투용 차량 제조업",1
"440","C",31,9,2,0,"제조업(10~34)","기타 운송장비 제조업","그 외 기타 운송장비 제조업","모터사이클 제조업","모터사이클 제조업",4
"441","C",31,9,9,1,"제조업(10~34)","기타 운송장비 제조업","그 외 기타 운송장비 제조업","그 외 기타 분류 안된 운송장비 제조업","자전거 및 환자용 차량 제조업",4
"442","C",31,9,9,9,"제조업(10~34)","기타 운송장비 제조업","그 외 기타 운송장비 제조업","그 외 기타 분류 안된 운송장비 제조업","그 외 기타 달리 분류되지 않은 운송장비 제조업",9
"443","C",32,0,1,1,"제조업(10~34)","가구 제조업","가구 제조업","침대 및 내장가구 제조업","매트리스 및 침대 제조업",61
"444","C",32,0,1,9,"제조업(10~34)","가구 제조업","가구 제조업","침대 및 내장가구 제조업","소파 및 기타 내장가구 제조업",69
"445","C",32,0,2,1,"제조업(10~34)","가구 제조업","가구 제조업","목재가구 제조업","주방용 및 음식점용 목재가구 제조업",107
"446","C",32,0,2,9,"제조업(10~34)","가구 제조업","가구 제조업","목재가구 제조업","기타 목재가구 제조업",446
"447","C",32,0,9,1,"제조업(10~34)","가구 제조업","가구 제조업","기타 가구 제조업","금속 가구 제조업",178
"448","C",32,0,9,9,"제조업(10~34)","가구 제조업","가구 제조업","기타 가구 제조업","그 외 기타 가구 제조업",51
"449","C",33,1,1,0,"제조업(10~34)","기타 제품 제조업","귀금속 및 장신용품 제조업","귀금속 및 관련제품 제조업","귀금속 및 관련제품 제조업",17
"450","C",33,1,2,0,"제조업(10~34)","기타 제품 제조업","귀금속 및 장신용품 제조업","모조 귀금속 및 모조 장신용품 제조업","모조 귀금속 및 모조 장신용품 제조업",8
"451","C",33,2,0,1,"제조업(10~34)","기타 제품 제조업","악기 제조업","악기 제조업","건반 악기 제조업",1
"452","C",33,2,0,2,"제조업(10~34)","기타 제품 제조업","악기 제조업","악기 제조업","전자 악기 제조업",3
"453","C",33,2,0,9,"제조업(10~34)","기타 제품 제조업","악기 제조업","악기 제조업","기타 악기 제조업",12
"454","C",33,3,0,1,"제조업(10~34)","기타 제품 제조업","운동 및 경기용구 제조업","운동 및 경기용구 제조업","체조, 육상 및 체력단련용 장비 제조업",41
"455","C",33,3,0,2,"제조업(10~34)","기타 제품 제조업","운동 및 경기용구 제조업","운동 및 경기용구 제조업","놀이터용 장비 제조업",28
"456","C",33,3,0,3,"제조업(10~34)","기타 제품 제조업","운동 및 경기용구 제조업","운동 및 경기용구 제조업","낚시 및 수렵용구 제조업",11
"457","C",33,3,0,9,"제조업(10~34)","기타 제품 제조업","운동 및 경기용구 제조업","운동 및 경기용구 제조업","기타 운동 및 경기용구 제조업",17
"458","C",33,4,0,1,"제조업(10~34)","기타 제품 제조업","인형, 장난감 및 오락용품 제조업","인형, 장난감 및 오락용품 제조업","인형 및 장난감 제조업",28
"459","C",33,4,0,2,"제조업(10~34)","기타 제품 제조업","인형, 장난감 및 오락용품 제조업","인형, 장난감 및 오락용품 제조업","영상게임기 제조업",3
"460","C",33,4,0,9,"제조업(10~34)","기타 제품 제조업","인형, 장난감 및 오락용품 제조업","인형, 장난감 및 오락용품 제조업","기타 오락용품 제조업",10
"461","C",33,9,1,0,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","간판 및 광고물 제조업","간판 및 광고물 제조업",88
"462","C",33,9,2,0,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","사무 및 회화용품 제조업","사무 및 회화용품 제조업",20
"463","C",33,9,3,1,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","가발, 장식용품 및 전시용 모형 제조업","가발 및 유사 제품 제조업",10
"464","C",33,9,3,2,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","가발, 장식용품 및 전시용 모형 제조업","전시용 모형 제조업",45
"465","C",33,9,3,3,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","가발, 장식용품 및 전시용 모형 제조업","표구처리업",10
"466","C",33,9,9,1,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","그 외 기타 분류 안된 제품 제조업","단추 및 유사 파스너 제조업",27
"467","C",33,9,9,2,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","그 외 기타 분류 안된 제품 제조업","라이터, 연소물 및 흡연용품 제조업",10
"468","C",33,9,9,3,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","그 외 기타 분류 안된 제품 제조업","비 및 솔 제조업",45
"469","C",33,9,9,9,"제조업(10~34)","기타 제품 제조업","그 외 기타 제품 제조업","그 외 기타 분류 안된 제품 제조업","그 외 기타 달리 분류되지 않은 제품 제조업",50
"470","C",34,0,1,1,"제조업(10~34)","산업용 기계 및 장비 수리업","산업용 기계 및 장비 수리업","일반 기계류 수리업","건설?광업용 기계 및 장비 수리업",5
"471","C",34,0,1,9,"제조업(10~34)","산업용 기계 및 장비 수리업","산업용 기계 및 장비 수리업","일반 기계류 수리업","기타 일반 기계 및 장비 수리업",90
"472","C",34,0,2,0,"제조업(10~34)","산업용 기계 및 장비 수리업","산업용 기계 및 장비 수리업","전기?전자 및 정밀기기 수리업","전기?전자 및 정밀기기 수리업",90
"473","E",36,0,1,0,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","수도업","수도업","생활용수 공급업","생활용수 공급업",50
"474","E",36,0,2,0,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","수도업","수도업","산업용수 공급업","산업용수 공급업",1
"475","E",37,0,1,1,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","하수, 폐수 및 분뇨 처리업","하수, 폐수 및 분뇨 처리업","하수 및 폐수 처리업","하수 처리업",55
"476","E",37,0,1,2,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","하수, 폐수 및 분뇨 처리업","하수, 폐수 및 분뇨 처리업","하수 및 폐수 처리업","폐수 처리업",25
"477","E",37,0,2,1,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","하수, 폐수 및 분뇨 처리업","하수, 폐수 및 분뇨 처리업","분뇨 처리업","사람 분뇨 처리업",20
"478","E",37,0,2,2,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","하수, 폐수 및 분뇨 처리업","하수, 폐수 및 분뇨 처리업","분뇨 처리업","축산 분뇨 처리업",12
"479","E",38,1,1,0,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","폐기물 수집, 운반, 처리 및 원료 재생업","폐기물 수집, 운반업","지정 외 폐기물 수집, 운반업","지정 외 폐기물 수집, 운반업",79
"480","E",38,1,2,0,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","폐기물 수집, 운반, 처리 및 원료 재생업","폐기물 수집, 운반업","지정 폐기물 수집, 운반업","지정 폐기물 수집, 운반업",36
"481","E",38,1,3,0,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)","폐기물 수집, 운반, 처리 및 원료 재생업","폐기물 수집, 운반업","건설 폐기물 수집, 운반업","건설 폐기물 수집, 운반업",39
